index,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,comment_box,verify_relationship,verify_relationship:confidence,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
3195,770958570,FALSE,finalized,5,8/15/2015 0:38,"



",no_relation,1,,D014807,vitamin D,C536430,coaching,"The healthcare provider must incorporate appropriate teaching strategies, intensive counseling, and coaching, along with a support mechanism, to enable BCS to understand the importance of a healthy diet, calcium, and vitamin D supplement, and a regular strength/weight program that will be integrated into their daily lifestyle.",,16999712,16999712_D014807_C536430,16999712_15,bcv_sentence_task_befree_2642,,
3196,770958571,FALSE,finalized,5,8/15/2015 0:17,"



",no_relation,1,,D013974,levothyroxine,D007037,hypothyroidism,Effect of levothyroxine on total lipid profiles as assessed by analytical capillary isotachophoresis in a patient with hypothyroidism.,,17001111,17001111_D013974_D007037,17001111_0,bcv_sentence_task_befree_2643,,
3197,770958572,FALSE,finalized,5,8/15/2015 0:25,"



",no_relation,1,,C065179,atorvastatin,D006949,hyperlipidemia,"Since hyperlipidemia was not improved by pravastatin, atorvastatin or niceritrol, and since the levels of thyroid-stimulating hormone (TSH) and free T4 were 730 IU/ml and 0.3 ng/dl, respectively, the patient was diagnosed as secondary hyperlipidemia with hypothyroidism.",,17001111,17001111_C065179_D006949,17001111_3,bcv_sentence_task_befree_2644,,
3198,770958573,FALSE,finalized,5,8/15/2015 2:07,"



",no_relation,0.8245,,D017035,pravastatin,D006949,hyperlipidemia,"Since hyperlipidemia was not improved by pravastatin, atorvastatin or niceritrol, and since the levels of thyroid-stimulating hormone (TSH) and free T4 were 730 IU/ml and 0.3 ng/dl, respectively, the patient was diagnosed as secondary hyperlipidemia with hypothyroidism.",,17001111,17001111_D017035_D006949,17001111_3,bcv_sentence_task_befree_2645,,
3199,770958574,FALSE,finalized,5,8/14/2015 21:42,"



",no_relation,1,,D017035,pravastatin,D007037,hypothyroidism,"Since hyperlipidemia was not improved by pravastatin, atorvastatin or niceritrol, and since the levels of thyroid-stimulating hormone (TSH) and free T4 were 730 IU/ml and 0.3 ng/dl, respectively, the patient was diagnosed as secondary hyperlipidemia with hypothyroidism.",,17001111,17001111_D017035_D007037,17001111_3,bcv_sentence_task_befree_2646,,
3200,770958575,FALSE,finalized,5,8/14/2015 21:52,"



",no_relation,1,,D009531,niceritrol,D006949,hyperlipidemia,"Since hyperlipidemia was not improved by pravastatin, atorvastatin or niceritrol, and since the levels of thyroid-stimulating hormone (TSH) and free T4 were 730 IU/ml and 0.3 ng/dl, respectively, the patient was diagnosed as secondary hyperlipidemia with hypothyroidism.",,17001111,17001111_D009531_D006949,17001111_3,bcv_sentence_task_befree_2647,,
3201,770958576,FALSE,finalized,5,8/14/2015 23:34,"



",no_relation,1,,D009531,niceritrol,D007037,hypothyroidism,"Since hyperlipidemia was not improved by pravastatin, atorvastatin or niceritrol, and since the levels of thyroid-stimulating hormone (TSH) and free T4 were 730 IU/ml and 0.3 ng/dl, respectively, the patient was diagnosed as secondary hyperlipidemia with hypothyroidism.",,17001111,17001111_D009531_D007037,17001111_3,bcv_sentence_task_befree_2648,,
3202,770958577,FALSE,finalized,5,8/14/2015 21:27,"



",no_relation,1,,C065179,atorvastatin,D007037,hypothyroidism,"Since hyperlipidemia was not improved by pravastatin, atorvastatin or niceritrol, and since the levels of thyroid-stimulating hormone (TSH) and free T4 were 730 IU/ml and 0.3 ng/dl, respectively, the patient was diagnosed as secondary hyperlipidemia with hypothyroidism.",,17001111,17001111_C065179_D007037,17001111_3,bcv_sentence_task_befree_2649,,
3203,770958578,FALSE,finalized,5,8/15/2015 0:59,"



",no_relation,0.5976,,D002784,cholesterol,D003327,coronary heart disease,"A method for the charge isolation of lipoproteins using capillary isotachophoresis (cITP) is proposed as a clinical application because it allows us to quantitatively measure electronegative low-density lipoprotein cholesterol (LDL-C), a potent marker of coronary heart disease.",,17001111,17001111_D002784_D003327,17001111_4,bcv_sentence_task_befree_2650,,
3204,770958579,FALSE,finalized,5,8/14/2015 22:20,"



",no_relation,1,,D013974,levothyroxine,D007037,hypothyroidism,The cITP analysis was able to obtain more information about coronary risk factors and may be clinically useful for evaluating the effect of treatment with levothyroxine in patients with hypothyroidism and secondary hyperlipidemia.,,17001111,17001111_D013974_D007037,17001111_7,bcv_sentence_task_befree_2651,,
3205,770958580,FALSE,finalized,5,8/14/2015 22:21,"



",no_relation,1,,D013974,levothyroxine,D006949,hyperlipidemia,The cITP analysis was able to obtain more information about coronary risk factors and may be clinically useful for evaluating the effect of treatment with levothyroxine in patients with hypothyroidism and secondary hyperlipidemia.,,17001111,17001111_D013974_D006949,17001111_7,bcv_sentence_task_befree_2652,,
3206,770958581,FALSE,finalized,5,8/14/2015 22:22,"



",no_relation,1,,D014859,warfarin,D020521,stroke,"Pooled data from trials comparing antithrombotic treatment with placebo have shown that warfarin reduces the risk of stroke by 62%, and that aspirin alone reduces the risk by 22%.",,17020434,17020434_D014859_D020521,17020434_2,bcv_sentence_task_befree_2653,,
3207,770958582,FALSE,finalized,5,8/14/2015 21:59,"



",no_relation,1,,D001241,aspirin,D020521,stroke,"Pooled data from trials comparing antithrombotic treatment with placebo have shown that warfarin reduces the risk of stroke by 62%, and that aspirin alone reduces the risk by 22%.",,17020434,17020434_D001241_D020521,17020434_2,bcv_sentence_task_befree_2654,,
3208,770958583,FALSE,finalized,5,8/14/2015 22:26,"



",no_relation,1,,D014859,warfarin,D020521,strokes,"Overall, in high-risk patients, warfarin is superior to aspirin in preventing strokes, with a relative risk reduction of 36%.",,17020434,17020434_D014859_D020521,17020434_3,bcv_sentence_task_befree_2655,,
3209,770958584,FALSE,finalized,5,8/14/2015 23:35,"


'Preventing' being the key term
",no_relation,1,,D001241,aspirin,D020521,strokes,"Overall, in high-risk patients, warfarin is superior to aspirin in preventing strokes, with a relative risk reduction of 36%.",,17020434,17020434_D001241_D020521,17020434_3,bcv_sentence_task_befree_2656,,
3210,770958585,FALSE,finalized,5,8/15/2015 0:21,"



",yes_direct,1,,C426686,Ximelagatran,D011681,abnormal liver function,"Ximelagatran, an oral direct thrombin inhibitor, was found to be as efficient as vitamin K antagonist drugs in the prevention of embolic events, but has been recently withdrawn because of abnormal liver function tests.",,17020434,17020434_C426686_D011681,17020434_4,bcv_sentence_task_befree_2657,,
3211,770958586,FALSE,finalized,5,8/14/2015 21:46,"



",no_relation,0.819,,D014812,vitamin K,D011681,abnormal liver function,"Ximelagatran, an oral direct thrombin inhibitor, was found to be as efficient as vitamin K antagonist drugs in the prevention of embolic events, but has been recently withdrawn because of abnormal liver function tests.",,17020434,17020434_D014812_D011681,17020434_4,bcv_sentence_task_befree_2658,,
3212,770958587,FALSE,finalized,5,8/14/2015 22:34,"



",no_relation,1,,D014812,vitamin K,D004617,embolic events,"Ximelagatran, an oral direct thrombin inhibitor, was found to be as efficient as vitamin K antagonist drugs in the prevention of embolic events, but has been recently withdrawn because of abnormal liver function tests.",,17020434,17020434_D014812_D004617,17020434_4,bcv_sentence_task_befree_2659,,
3213,770958588,FALSE,finalized,5,8/15/2015 2:13,"



",no_relation,1,,C426686,Ximelagatran,D004617,embolic events,"Ximelagatran, an oral direct thrombin inhibitor, was found to be as efficient as vitamin K antagonist drugs in the prevention of embolic events, but has been recently withdrawn because of abnormal liver function tests.",,17020434,17020434_C426686_D004617,17020434_4,bcv_sentence_task_befree_2660,,
3214,770958589,FALSE,finalized,5,8/14/2015 21:05,"



",no_relation,1,,C055162,Clopidogrel,D001281,Atrial Fibrillation,The ACTIVE-W (Atrial Fibrillation Clopidogrel Trial with Irbesartan for Prevention of Vascular Events) study has demonstrated that warfarin is superior to platelet therapy (clopidogrel plus aspirin) in the prevention af embolic events.,,17020434,17020434_C055162_D001281,17020434_5,bcv_sentence_task_befree_2661,,
3215,770958590,FALSE,finalized,5,8/15/2015 0:20,"



",no_relation,1,,C081309,Irbesartan,D004617,embolic events,The ACTIVE-W (Atrial Fibrillation Clopidogrel Trial with Irbesartan for Prevention of Vascular Events) study has demonstrated that warfarin is superior to platelet therapy (clopidogrel plus aspirin) in the prevention af embolic events.,,17020434,17020434_C081309_D004617,17020434_5,bcv_sentence_task_befree_2662,,
3216,770958591,FALSE,finalized,5,8/15/2015 2:09,"



",no_relation,1,,D014859,warfarin,D004617,embolic events,The ACTIVE-W (Atrial Fibrillation Clopidogrel Trial with Irbesartan for Prevention of Vascular Events) study has demonstrated that warfarin is superior to platelet therapy (clopidogrel plus aspirin) in the prevention af embolic events.,,17020434,17020434_D014859_D004617,17020434_5,bcv_sentence_task_befree_2663,,
3217,770958592,FALSE,finalized,5,8/14/2015 22:19,"



",no_relation,1,,C055162,Clopidogrel,D004617,embolic events,The ACTIVE-W (Atrial Fibrillation Clopidogrel Trial with Irbesartan for Prevention of Vascular Events) study has demonstrated that warfarin is superior to platelet therapy (clopidogrel plus aspirin) in the prevention af embolic events.,,17020434,17020434_C055162_D004617,17020434_5,bcv_sentence_task_befree_2664,,
3218,770958593,FALSE,finalized,5,8/14/2015 21:42,"



",no_relation,0.814,,D001241,aspirin,D001281,Atrial Fibrillation,The ACTIVE-W (Atrial Fibrillation Clopidogrel Trial with Irbesartan for Prevention of Vascular Events) study has demonstrated that warfarin is superior to platelet therapy (clopidogrel plus aspirin) in the prevention af embolic events.,,17020434,17020434_D001241_D001281,17020434_5,bcv_sentence_task_befree_2665,,
3219,770958594,FALSE,finalized,5,8/14/2015 22:17,"



",no_relation,1,,D014859,warfarin,D001281,Atrial Fibrillation,The ACTIVE-W (Atrial Fibrillation Clopidogrel Trial with Irbesartan for Prevention of Vascular Events) study has demonstrated that warfarin is superior to platelet therapy (clopidogrel plus aspirin) in the prevention af embolic events.,,17020434,17020434_D014859_D001281,17020434_5,bcv_sentence_task_befree_2666,,
3220,770958595,FALSE,finalized,5,8/14/2015 22:27,"



",no_relation,1,,D001241,aspirin,D004617,embolic events,The ACTIVE-W (Atrial Fibrillation Clopidogrel Trial with Irbesartan for Prevention of Vascular Events) study has demonstrated that warfarin is superior to platelet therapy (clopidogrel plus aspirin) in the prevention af embolic events.,,17020434,17020434_D001241_D004617,17020434_5,bcv_sentence_task_befree_2667,,
3221,770958596,FALSE,finalized,5,8/14/2015 21:11,"



",no_relation,1,,C081309,Irbesartan,D001281,Atrial Fibrillation,The ACTIVE-W (Atrial Fibrillation Clopidogrel Trial with Irbesartan for Prevention of Vascular Events) study has demonstrated that warfarin is superior to platelet therapy (clopidogrel plus aspirin) in the prevention af embolic events.,,17020434,17020434_C081309_D001281,17020434_5,bcv_sentence_task_befree_2668,,
3222,770958597,FALSE,finalized,5,8/15/2015 2:16,"



",no_relation,0.8134,,D000809,Angiotensin,D001281,atrial fibrillation,Angiotensin-converting enzyme inhibitors and angiotensin II receptor-blocking drugs hold promise in atrial fibrillation through cardiac remodelling.,,17020434,17020434_D000809_D001281,17020434_7,bcv_sentence_task_befree_2669,,
3223,770958598,FALSE,finalized,5,8/15/2015 1:54,"



",no_relation,1,,D000809,Angiotensin,D020257,cardiac remodelling,Angiotensin-converting enzyme inhibitors and angiotensin II receptor-blocking drugs hold promise in atrial fibrillation through cardiac remodelling.,,17020434,17020434_D000809_D020257,17020434_7,bcv_sentence_task_befree_2670,,
3224,770958599,FALSE,finalized,5,8/15/2015 1:28,"



",no_relation,1,,D001647,bile acid,D001471,Barrett's esophagus,Expression of the bile acid receptor FXR in Barrett's esophagus and enhancement of apoptosis by guggulsterone in vitro.,,17054793,17054793_D001647_D001471,17054793_0,bcv_sentence_task_befree_2671,,
3225,770958600,FALSE,finalized,5,8/15/2015 1:19,"



",no_relation,1,,D001647,bile acid,D001471,Barrett's esophagus,"The aim of this study was to assess the expression of bile acid receptors in the esophagus (normal, esophagitis, Barrett's esophagus and adenocarcinoma) and to investigate their possible function.",,17054793,17054793_D001647_D001471,17054793_2,bcv_sentence_task_befree_2672,,
3226,770958601,FALSE,finalized,5,8/15/2015 1:25,"



",no_relation,1,,D001647,bile acid,D000230,adenocarcinoma,"The aim of this study was to assess the expression of bile acid receptors in the esophagus (normal, esophagitis, Barrett's esophagus and adenocarcinoma) and to investigate their possible function.",,17054793,17054793_D001647_D000230,17054793_2,bcv_sentence_task_befree_2673,,
3227,770958602,FALSE,finalized,5,8/14/2015 23:45,"



",no_relation,1,,D001647,bile acid,D004941,esophagitis,"The aim of this study was to assess the expression of bile acid receptors in the esophagus (normal, esophagitis, Barrett's esophagus and adenocarcinoma) and to investigate their possible function.",,17054793,17054793_D001647_D004941,17054793_2,bcv_sentence_task_befree_2674,,
3228,770958603,FALSE,finalized,5,8/15/2015 1:03,"



",no_relation,1,,D001647,bile acid,D001471,Barrett's esophagus,"The expression of the bile acid receptors FXR and VDR in esophageal biopsies from patients with a normal mucosa, esophagitis, Barrett's esophagus or adenocarcinoma (n = 6 per group) and in cell lines derived from Barrett's esophagus and esophageal adenocarcinoma, was assessed by real time Q-PCR and immunohistochemistry.",,17054793,17054793_D001647_D001471,17054793_3,bcv_sentence_task_befree_2675,,
3229,770958604,FALSE,finalized,5,8/14/2015 22:10,"



",no_relation,1,,D001647,bile acid,D000230,esophageal adenocarcinoma/adenocarcinoma,"The expression of the bile acid receptors FXR and VDR in esophageal biopsies from patients with a normal mucosa, esophagitis, Barrett's esophagus or adenocarcinoma (n = 6 per group) and in cell lines derived from Barrett's esophagus and esophageal adenocarcinoma, was assessed by real time Q-PCR and immunohistochemistry.",,17054793,17054793_D001647_D000230,17054793_3,bcv_sentence_task_befree_2676,,
3230,770958605,FALSE,finalized,5,8/14/2015 22:12,"



",no_relation,1,,D001647,bile acid,D004941,esophagitis,"The expression of the bile acid receptors FXR and VDR in esophageal biopsies from patients with a normal mucosa, esophagitis, Barrett's esophagus or adenocarcinoma (n = 6 per group) and in cell lines derived from Barrett's esophagus and esophageal adenocarcinoma, was assessed by real time Q-PCR and immunohistochemistry.",,17054793,17054793_D001647_D004941,17054793_3,bcv_sentence_task_befree_2677,,
3231,770958606,FALSE,finalized,5,8/15/2015 0:19,"



",no_relation,1,,D001647,bile acid,D001471,Barrett's esophagus,"The effect of guggulsterone, an antagonist of bile acid receptors, on apoptosis of Barrett's esophagus-derived cells was assessed morphologically, by flow cytometry and by measuring caspase 3 activity.",,17054793,17054793_D001647_D001471,17054793_4,bcv_sentence_task_befree_2678,,
3232,770958607,FALSE,finalized,5,8/14/2015 21:36,"



",no_relation,0.8095,,C023617,guggulsterone,D001471,Barrett's esophagus,"The effect of guggulsterone, an antagonist of bile acid receptors, on apoptosis of Barrett's esophagus-derived cells was assessed morphologically, by flow cytometry and by measuring caspase 3 activity.",,17054793,17054793_C023617_D001471,17054793_4,bcv_sentence_task_befree_2679,,
